nitrogen,phosphorus,potassium,temperature_c,humidity_pct,soil_ph,rainfall_mm,ndvi,soil_moisture,forecast_temperature_c,forecast_rainfall_7d_mm,market_price,market_demand_index,crop
112.47,35.2,35.17,20.31,48.16,7.38,616.04,0.695,0.44,20.5,25.45,2767.56,0.762,wheat
41.21,31.24,25.85,31.74,54.53,7.03,540.53,0.367,0.466,30.56,78.51,5821.93,0.606,groundnut
46.7,49.02,29.81,18.83,44.81,7.3,519.93,0.41,0.354,17.41,49.75,4858.93,0.612,chickpea
35.92,51.03,31.1,30.51,81.26,6.64,790.18,0.514,0.667,34.44,71.86,4656.8,0.823,soybean
141.15,35.07,49.55,26.41,55.55,6.88,776.73,0.706,0.631,25.6,71.99,4920.97,0.744,cotton
77.58,33.91,31.24,17.11,79.5,5.7,690.11,0.643,0.569,17.41,61.64,2149.38,1.0,tomato
85.96,24.24,32.65,17.32,35.2,6.45,639.77,0.486,0.388,14.76,70.83,3072.94,0.908,wheat
66.08,78.4,36.68,25.39,47.46,7.16,425.93,0.681,0.454,22.98,38.92,5972.41,0.668,chickpea
47.73,59.95,11.31,20.92,74.79,6.28,784.24,0.469,0.629,23.3,71.4,4508.62,0.893,soybean
34.74,53.52,34.91,18.27,59.12,7.41,652.28,0.488,0.486,18.27,0.0,4885.14,0.754,groundnut
130.56,48.3,30.85,30.86,87.93,5.81,1396.33,0.737,0.747,30.27,158.33,1701.59,0.741,rice
104.57,28.48,19.59,23.96,66.23,5.91,748.14,0.728,0.596,22.58,101.91,2433.95,0.546,tomato
32.38,50.6,30.32,29.88,59.4,6.62,506.52,0.502,0.436,30.15,92.29,6836.98,0.694,chickpea
71.68,45.32,25.56,13.57,46.66,7.46,831.06,0.425,0.647,16.41,58.84,2305.41,0.754,wheat
32.03,51.34,33.39,24.09,65.04,6.18,650.02,0.556,0.418,22.71,149.65,5712.6,0.598,groundnut
104.05,27.0,58.41,25.38,60.07,7.01,850.92,0.675,0.5,28.47,81.84,7584.44,0.832,cotton
23.07,50.76,50.12,23.32,61.77,6.73,510.84,0.622,0.45,20.16,54.41,5122.13,0.658,groundnut
36.55,58.59,32.7,25.3,62.81,5.98,644.44,0.526,0.519,24.83,55.5,4462.43,0.985,soybean
121.38,35.84,38.49,22.77,64.28,6.96,844.79,0.822,0.591,23.03,81.18,2204.51,0.697,maize
54.11,45.76,40.93,23.65,47.84,7.59,452.75,0.538,0.446,23.18,39.39,6416.8,0.722,chickpea
72.35,43.07,23.57,18.83,58.47,7.54,868.17,0.583,0.578,19.23,51.26,2118.23,0.876,wheat
73.64,56.79,22.36,24.55,63.15,6.34,821.08,0.654,0.483,23.09,82.13,6327.4,0.715,soybean
113.58,55.38,9.05,27.68,72.06,6.43,495.48,0.64,0.373,23.65,49.45,1848.69,1.0,maize
92.63,29.18,43.64,25.26,65.59,6.76,794.77,0.562,0.484,27.99,120.5,1982.47,0.87,maize
105.14,24.63,32.35,23.4,72.65,5.82,706.06,0.632,0.495,19.42,42.46,2298.36,0.697,maize
83.93,36.91,23.91,24.09,57.05,6.21,718.37,0.657,0.434,26.61,77.79,1898.3,0.868,tomato
68.77,46.82,26.55,25.72,55.95,5.25,530.54,0.647,0.552,23.17,55.41,2525.19,0.861,tomato
98.05,56.89,56.65,24.07,60.93,6.79,767.01,0.618,0.483,24.7,60.96,1981.88,0.717,maize
67.78,29.04,26.96,21.49,51.73,6.77,899.57,0.48,0.49,23.18,44.13,1798.96,0.799,maize
89.85,41.12,35.17,26.58,59.13,6.4,980.2,0.587,0.466,27.92,185.62,2097.68,0.84,maize
125.87,32.24,47.21,24.08,77.54,5.99,726.07,0.819,0.493,23.55,41.26,5531.72,0.625,cotton
118.43,28.27,39.7,18.44,50.89,6.84,565.87,0.605,0.523,15.86,68.42,3227.0,0.785,wheat
33.88,52.46,36.85,27.49,50.91,6.52,232.16,0.527,0.375,27.68,83.68,5570.54,0.86,groundnut
107.36,29.79,42.46,22.45,54.36,5.62,694.53,0.672,0.474,20.68,26.12,2032.4,0.76,tomato
137.48,48.62,30.36,15.18,78.9,5.63,623.39,0.609,0.557,16.73,56.82,2197.11,0.76,maize
92.84,44.68,33.96,21.83,59.92,6.17,1031.79,0.629,0.57,21.5,162.68,2448.23,0.827,tomato
68.28,41.92,63.7,23.48,76.25,6.03,683.16,0.612,0.539,22.01,28.69,2224.58,0.829,tomato
51.41,20.68,38.31,22.85,71.46,6.05,757.29,0.423,0.524,21.36,120.83,2440.58,0.906,tomato
117.51,40.31,47.49,24.6,69.19,7.09,2051.07,0.748,0.75,25.49,246.99,500.0,0.787,sugarcane
56.36,49.69,25.7,25.95,39.47,7.24,387.55,0.53,0.368,23.41,80.21,6755.08,0.616,chickpea
95.42,40.49,45.4,24.45,51.03,5.38,608.31,0.635,0.365,24.54,0.0,2388.1,0.818,potato
109.89,39.22,33.29,36.39,65.65,6.59,753.23,0.582,0.647,38.5,122.16,2168.29,0.944,rice
45.11,52.73,32.44,21.58,64.25,7.22,367.69,0.551,0.408,22.63,79.55,6587.15,0.78,chickpea
53.06,67.58,19.8,15.9,58.45,6.68,523.9,0.57,0.347,12.78,80.48,7779.62,0.871,chickpea
119.03,35.56,5.06,14.28,63.54,6.26,743.53,0.6,0.467,16.18,121.49,1871.14,0.869,wheat
30.82,60.88,27.06,20.09,48.86,7.27,424.34,0.412,0.373,18.56,96.47,6246.55,0.633,chickpea
72.58,57.54,34.0,19.63,60.27,5.81,704.12,0.599,0.424,20.23,49.32,2164.35,0.931,tomato
43.52,56.57,8.21,18.76,65.43,6.4,614.99,0.416,0.387,16.86,101.02,5967.53,0.735,chickpea
59.49,43.1,9.63,24.36,53.99,6.71,277.4,0.618,0.395,24.39,47.67,5183.64,0.832,groundnut
166.66,35.18,56.17,28.89,73.63,7.2,960.92,0.631,0.497,27.47,138.85,500.0,0.804,sugarcane
103.79,70.54,31.75,11.88,53.21,5.56,622.01,0.413,0.433,11.39,19.38,2172.42,0.761,potato
120.25,50.71,19.67,21.96,67.06,6.43,840.35,0.697,0.513,21.63,85.14,2161.54,0.813,maize
91.66,54.95,16.6,24.13,53.73,6.37,867.62,0.704,0.559,23.46,60.39,1362.11,0.827,maize
120.93,36.71,29.87,23.55,82.0,5.47,775.88,0.692,0.545,23.64,57.69,2074.73,0.818,maize
57.28,30.49,39.92,18.54,60.26,6.35,498.67,0.421,0.383,20.0,42.97,2046.69,0.814,tomato
14.82,41.95,35.75,27.74,24.45,6.29,462.59,0.408,0.365,28.03,53.42,5947.42,0.9,groundnut
8.16,62.71,42.33,29.42,46.43,6.95,575.04,0.427,0.426,27.68,29.98,4708.46,0.779,groundnut
31.23,65.51,37.32,17.55,58.01,5.94,722.62,0.43,0.499,17.41,119.85,5105.67,0.836,soybean
105.89,32.21,31.64,27.45,45.54,5.82,691.61,0.668,0.494,28.79,131.14,1781.47,0.66,wheat
68.85,53.0,47.27,29.84,38.81,6.04,558.8,0.613,0.337,31.58,41.56,6374.77,0.734,groundnut
58.32,20.79,42.23,25.94,64.82,6.09,947.1,0.68,0.469,24.35,89.64,5482.93,0.793,soybean
56.01,33.88,39.46,17.39,63.57,6.04,630.78,0.486,0.534,21.99,82.24,1919.95,0.738,potato
70.86,34.52,19.86,20.54,65.61,6.55,969.21,0.467,0.579,18.32,89.74,2835.26,0.849,maize
92.11,70.6,35.48,21.12,84.77,7.07,1395.58,0.746,0.75,22.53,121.43,2294.18,0.847,rice
55.87,39.95,47.99,19.86,47.38,6.88,460.23,0.465,0.436,18.65,31.49,5520.54,0.803,chickpea
70.14,35.05,36.96,21.13,80.59,5.77,811.12,0.619,0.575,19.97,49.77,1921.46,0.873,maize
58.52,66.38,41.84,33.04,57.17,6.77,733.38,0.498,0.515,35.09,60.52,5091.69,0.893,groundnut
53.22,52.7,28.0,23.66,66.84,6.41,874.0,0.597,0.454,22.5,143.06,4350.44,0.768,soybean
97.1,30.51,24.89,25.28,63.48,4.93,673.46,0.728,0.487,23.41,47.78,2029.68,1.0,maize
29.15,60.07,22.8,17.22,44.43,6.58,353.6,0.44,0.355,14.47,49.0,6680.12,0.599,chickpea
54.05,68.85,16.69,21.32,40.81,7.27,419.57,0.582,0.291,20.37,112.08,6301.48,0.808,chickpea
47.15,53.86,28.79,34.12,59.13,5.92,414.12,0.513,0.351,34.88,1.11,5861.07,0.696,groundnut
64.95,49.92,44.64,21.92,67.92,5.83,687.66,0.724,0.525,21.56,66.78,1739.88,0.629,tomato
110.68,37.6,42.35,32.17,66.94,5.8,1611.52,0.747,0.75,35.6,176.24,2243.69,1.0,rice
138.98,60.18,40.0,35.34,65.93,6.43,1885.12,0.701,0.75,32.76,191.9,500.0,1.0,sugarcane
96.01,37.82,41.83,29.62,50.47,5.91,689.83,0.556,0.536,27.8,37.57,1384.16,0.921,tomato
18.49,81.42,45.99,18.64,67.04,6.38,654.91,0.487,0.442,20.48,42.29,5097.63,0.727,groundnut
67.3,36.99,43.03,18.09,84.87,5.99,754.75,0.577,0.583,17.51,74.43,2231.39,0.876,tomato
72.59,41.33,38.69,21.38,67.11,6.42,745.21,0.602,0.552,22.79,38.14,4314.25,0.882,soybean
49.32,48.46,58.49,33.51,68.56,7.36,659.1,0.405,0.448,37.81,32.32,5796.87,0.561,groundnut
106.01,32.45,50.48,36.11,77.93,6.49,1585.5,0.539,0.75,33.87,159.81,500.0,0.802,sugarcane
75.2,63.32,35.29,23.92,64.12,6.73,798.4,0.646,0.602,23.1,46.57,5535.91,0.813,soybean
90.96,60.19,54.53,19.4,42.25,6.06,627.0,0.546,0.524,24.79,29.51,2170.64,0.84,maize
32.07,53.14,48.68,32.32,58.2,6.7,456.31,0.367,0.363,30.96,79.76,5736.08,0.699,groundnut
106.65,34.74,55.06,18.89,72.98,5.45,584.11,0.645,0.555,16.01,36.09,1654.69,0.751,potato
89.9,27.3,55.58,27.73,79.87,6.95,636.69,0.534,0.46,29.65,60.82,1736.43,0.642,tomato
95.33,34.31,31.57,13.52,60.84,6.23,647.14,0.52,0.419,11.4,67.31,1786.89,0.779,potato
63.97,55.28,38.75,14.8,76.46,5.75,535.38,0.491,0.584,17.11,94.23,1917.6,0.747,potato
81.25,26.22,21.29,29.38,58.43,6.35,873.63,0.542,0.576,30.95,67.67,7008.89,0.918,cotton
104.86,51.38,38.72,21.38,83.02,5.87,1290.01,0.645,0.655,22.07,105.95,1893.04,0.806,rice
71.66,37.28,45.09,13.53,80.58,6.32,833.08,0.647,0.481,13.21,128.54,2142.76,0.816,potato
54.86,40.42,35.01,20.51,56.28,6.04,726.06,0.563,0.572,19.78,93.18,4670.96,0.886,soybean
110.97,36.11,76.88,31.23,70.5,5.91,964.87,0.619,0.672,32.14,154.49,2722.29,0.987,rice
102.82,66.59,62.85,32.15,82.91,7.02,1642.3,0.619,0.75,32.07,183.8,500.0,0.674,sugarcane
39.79,75.5,37.69,23.69,62.77,4.91,327.7,0.452,0.351,24.48,76.86,6210.4,0.724,groundnut
63.74,72.95,50.37,26.11,50.73,6.5,785.47,0.587,0.533,28.36,49.9,4199.53,0.776,soybean
59.14,62.65,37.27,23.76,55.55,6.0,863.12,0.593,0.633,22.4,112.96,5078.21,0.781,soybean
95.96,28.23,54.08,23.69,87.17,6.08,1267.41,0.719,0.731,25.18,101.95,2542.17,0.747,rice
137.32,66.02,58.05,25.09,92.49,6.62,1758.6,0.83,0.75,25.96,141.83,500.0,0.698,sugarcane
117.39,64.26,36.57,13.19,63.6,5.74,625.74,0.58,0.562,12.98,124.94,2076.71,0.722,potato
36.75,52.54,48.54,22.44,68.55,6.71,578.84,0.574,0.514,21.25,81.03,7317.59,0.824,groundnut
82.53,51.19,41.23,17.45,79.17,5.34,574.07,0.656,0.463,19.2,38.68,1525.96,0.91,potato
5.0,45.39,41.94,23.74,54.71,5.89,526.53,0.506,0.422,22.52,26.4,5467.61,0.718,groundnut
54.11,30.14,26.75,30.77,51.14,7.74,451.18,0.492,0.329,31.16,27.89,7243.86,0.817,chickpea
52.33,41.57,43.9,20.03,79.92,5.79,590.49,0.617,0.498,18.12,59.32,1947.77,0.686,tomato
105.07,45.17,28.55,25.37,84.86,6.25,1410.71,0.837,0.693,28.61,144.72,1903.4,0.717,rice
64.83,52.49,41.2,19.52,53.56,6.5,360.38,0.585,0.357,20.71,67.78,2777.87,0.795,wheat
65.52,55.13,32.27,19.54,67.35,6.03,679.91,0.589,0.498,17.52,75.07,1716.43,0.889,potato
74.53,24.84,34.18,26.92,54.65,6.52,549.49,0.592,0.459,27.02,60.81,2773.2,0.752,wheat
100.92,66.5,33.48,28.88,67.28,6.93,1398.0,0.664,0.731,25.2,198.0,2481.72,0.818,rice
107.99,52.81,18.33,21.93,68.73,6.97,659.17,0.665,0.404,24.85,104.9,5269.51,0.831,soybean
55.74,51.55,33.66,11.74,69.08,6.08,692.76,0.456,0.514,9.9,96.14,1520.38,0.841,potato
53.37,43.64,20.3,24.36,76.66,6.03,954.37,0.641,0.628,23.39,83.03,1518.27,0.763,maize
59.98,56.66,32.34,21.37,51.69,6.37,564.05,0.503,0.417,19.33,52.04,6137.93,0.597,groundnut
74.66,55.64,42.33,21.1,77.5,5.83,535.69,0.551,0.458,18.95,50.57,1914.62,0.715,tomato
107.34,39.26,60.3,27.79,51.71,5.7,646.28,0.536,0.422,27.21,40.48,7043.86,0.726,cotton
122.47,47.86,29.91,27.88,74.48,6.36,1409.66,0.774,0.75,31.16,172.75,1966.54,1.0,rice
114.44,54.46,45.34,26.12,78.21,5.89,1424.4,0.856,0.712,28.69,144.35,500.0,0.668,sugarcane
81.86,42.31,40.34,20.1,81.34,5.48,827.63,0.664,0.532,21.8,108.74,1993.71,0.779,tomato
101.37,49.42,42.1,24.55,66.44,5.54,903.02,0.727,0.583,25.31,116.92,2245.32,0.829,maize
90.38,22.89,43.25,17.48,60.81,6.3,832.7,0.441,0.533,20.63,106.91,8029.71,0.784,cotton
43.61,50.74,64.13,22.41,63.33,5.94,529.66,0.672,0.457,23.9,55.45,8145.08,0.665,groundnut
47.04,65.21,48.73,27.44,57.59,6.64,581.27,0.621,0.418,29.69,71.9,6306.97,0.736,groundnut
87.4,16.84,43.84,20.74,71.31,6.18,908.33,0.714,0.524,18.26,98.78,2082.49,1.0,rice
121.21,61.96,32.73,28.26,82.56,5.73,856.35,0.618,0.638,27.33,63.58,2305.09,0.98,rice
113.2,19.27,43.32,33.19,75.17,6.99,462.99,0.624,0.382,33.05,79.71,7690.78,0.878,cotton
100.22,40.34,36.2,26.84,79.15,6.97,835.83,0.679,0.571,26.87,100.45,5703.65,0.67,cotton
98.77,56.85,16.32,21.98,48.94,5.89,725.34,0.665,0.477,26.12,45.53,2711.97,0.813,wheat
76.66,41.79,57.27,22.12,87.15,6.87,683.68,0.503,0.541,22.46,54.11,2350.76,0.773,wheat
100.57,41.07,40.36,20.46,71.51,5.71,878.11,0.625,0.547,20.98,17.61,2600.47,0.888,tomato
100.9,56.64,53.35,21.1,79.43,6.6,1613.32,0.738,0.75,21.08,148.87,500.0,0.666,sugarcane
116.66,46.2,50.61,23.8,99.88,5.68,1021.58,0.684,0.75,27.06,73.63,2047.95,0.84,rice
102.92,24.49,20.41,22.16,55.24,6.28,1048.96,0.576,0.593,22.15,93.19,1602.8,0.756,maize
103.71,27.0,45.58,27.22,72.65,6.03,712.67,0.709,0.562,26.02,136.43,5239.38,0.602,cotton
77.51,40.78,54.76,20.62,52.56,6.08,743.31,0.666,0.425,22.93,157.19,2075.34,0.681,tomato
64.03,40.88,48.24,22.54,78.62,6.08,672.46,0.563,0.541,22.93,67.77,2184.71,0.856,tomato
41.24,50.35,42.33,21.8,67.68,7.31,530.61,0.548,0.531,20.68,12.84,6408.59,0.674,chickpea
73.75,32.2,52.32,23.8,61.7,6.29,802.7,0.606,0.53,24.84,95.18,2213.4,0.953,tomato
98.24,23.24,50.93,37.27,82.92,6.66,1496.12,0.533,0.723,38.83,204.87,2396.43,0.834,rice
121.55,66.48,43.85,34.36,73.53,6.13,1167.34,0.539,0.632,34.87,151.95,500.0,0.889,sugarcane
26.68,57.0,45.49,23.82,48.98,6.7,446.32,0.509,0.361,24.55,68.28,4445.76,0.687,groundnut
72.51,55.37,37.14,19.85,88.94,5.27,916.59,0.594,0.601,20.73,88.41,2175.86,0.723,tomato
89.34,55.95,45.02,20.66,84.04,5.66,618.3,0.565,0.449,20.85,100.47,1730.8,0.706,potato
60.35,45.42,41.69,14.74,80.59,6.1,627.23,0.524,0.404,11.24,105.36,2443.09,0.735,potato
12.72,58.58,29.38,21.02,38.6,7.6,475.97,0.511,0.369,23.4,0.0,6505.67,0.82,chickpea
117.65,53.23,31.82,34.21,68.8,5.33,1408.63,0.6,0.75,33.31,183.75,2464.1,1.0,rice
128.46,24.52,40.72,28.69,54.21,6.28,599.58,0.646,0.383,28.17,97.21,8661.95,0.875,cotton
106.36,50.33,53.27,30.43,56.27,5.74,581.2,0.596,0.437,32.97,83.69,9330.71,0.65,cotton
135.54,50.13,67.05,27.5,89.39,7.01,1821.46,0.716,0.75,24.05,177.7,500.0,0.686,sugarcane
81.51,59.46,38.6,29.31,73.35,5.7,816.63,0.667,0.578,29.48,46.65,8460.99,0.753,cotton
150.32,48.72,31.53,22.92,73.38,6.32,1500.53,0.672,0.75,25.48,159.23,2647.44,0.699,rice
79.62,44.56,47.87,24.56,62.08,6.64,1059.78,0.668,0.624,21.24,58.32,1630.71,0.801,maize
95.2,53.41,40.65,17.12,57.92,6.91,401.87,0.686,0.368,15.32,40.89,2069.26,0.604,wheat
69.92,35.75,54.44,23.46,59.39,5.68,713.63,0.567,0.533,23.14,53.2,2242.82,0.743,wheat
106.95,57.66,56.73,21.6,53.12,7.36,1691.56,0.664,0.75,23.84,207.83,500.0,0.77,sugarcane
42.78,52.09,26.19,26.57,88.26,6.55,958.73,0.579,0.566,25.81,114.69,4769.86,0.754,soybean
33.5,80.63,32.59,24.63,51.32,5.92,620.35,0.533,0.408,25.44,81.32,5191.9,0.869,groundnut
60.55,47.96,32.89,25.12,46.7,6.78,536.26,0.674,0.41,28.44,59.43,7354.43,0.896,chickpea
39.06,61.75,37.29,30.44,55.8,6.29,491.68,0.541,0.337,30.9,69.9,6691.93,0.815,groundnut
80.59,28.27,41.99,33.58,57.65,6.16,594.51,0.491,0.415,31.02,20.1,6129.21,0.809,cotton
95.64,22.4,50.01,23.26,62.53,7.23,765.95,0.669,0.444,26.04,115.65,6835.84,0.712,cotton
66.18,45.78,33.34,25.02,56.42,6.45,604.26,0.729,0.596,25.82,36.07,1908.02,0.732,wheat
54.2,36.98,15.05,17.55,72.66,5.92,490.17,0.423,0.412,14.89,22.15,1834.86,0.643,potato
92.71,56.08,33.95,20.38,71.25,6.06,634.7,0.627,0.471,19.78,88.77,1774.23,0.784,potato
85.69,22.15,53.39,25.16,91.59,6.84,517.18,0.801,0.442,23.55,33.94,2104.93,1.0,tomato
94.2,52.25,50.3,24.3,88.07,6.48,1006.05,0.712,0.653,22.18,53.05,2356.36,0.805,rice
108.31,41.36,40.41,25.88,80.49,6.34,1105.84,0.778,0.616,26.66,98.71,1913.23,0.822,rice
90.18,39.38,33.0,17.08,46.56,6.58,798.12,0.603,0.505,16.02,129.45,1952.21,0.951,maize
142.04,29.75,49.0,29.98,72.7,6.35,1597.31,0.684,0.75,32.21,134.89,1834.34,0.867,rice
72.5,40.46,25.03,24.65,56.69,5.02,782.84,0.684,0.508,26.74,100.83,4184.47,0.995,soybean
43.87,55.48,29.49,22.65,48.58,6.82,398.0,0.565,0.296,22.26,12.93,6380.16,0.689,chickpea
128.75,38.83,44.41,29.35,99.28,5.96,1572.31,0.696,0.75,28.65,179.41,3043.62,0.721,rice
36.31,52.64,32.73,23.07,65.22,7.74,360.23,0.493,0.313,20.36,0.0,7894.24,0.785,chickpea
66.88,48.79,44.03,24.31,50.02,6.46,753.36,0.67,0.344,28.49,70.45,2565.7,0.706,tomato
71.86,65.9,62.03,18.78,71.91,6.37,629.44,0.631,0.533,18.62,97.29,1404.48,0.946,tomato
158.98,50.44,45.18,24.61,84.88,6.1,959.75,0.779,0.633,27.68,40.86,1791.19,0.807,rice
112.58,42.2,39.23,18.62,55.8,6.57,700.28,0.658,0.575,19.45,89.9,7155.59,0.867,cotton
108.28,37.48,53.47,33.69,66.76,7.37,808.15,0.589,0.549,28.44,64.88,6849.24,0.794,cotton
70.71,64.1,47.65,27.18,63.07,7.36,981.25,0.61,0.599,26.26,111.89,2286.82,0.89,maize
59.02,36.71,58.55,16.74,71.93,4.72,741.45,0.525,0.442,19.67,79.54,2321.82,0.524,potato
83.68,37.54,39.67,21.09,50.52,6.25,595.27,0.551,0.534,21.94,92.13,5393.75,0.78,soybean
74.77,33.42,26.97,13.14,48.88,6.33,820.28,0.432,0.491,13.56,129.86,2884.67,1.0,wheat
124.62,36.96,50.91,24.72,55.2,6.18,621.94,0.698,0.401,23.3,69.01,5949.74,0.783,cotton
110.61,54.24,78.83,24.19,94.29,6.27,1198.96,0.745,0.717,22.64,115.29,2301.35,0.807,rice
76.38,49.32,69.1,25.68,82.61,5.55,556.56,0.562,0.416,28.71,67.26,2111.76,0.83,tomato
69.17,47.97,23.88,18.74,68.54,5.35,536.74,0.591,0.485,15.42,29.32,2014.97,0.604,potato
66.86,27.55,49.92,22.36,45.12,7.06,551.07,0.596,0.423,19.14,0.0,6277.32,0.76,chickpea
74.74,51.22,42.05,18.96,59.69,7.03,663.67,0.51,0.482,20.9,66.3,2801.98,0.752,wheat
55.0,60.29,25.41,28.76,43.41,6.57,563.6,0.488,0.499,26.79,54.39,4031.97,0.867,soybean
19.67,50.75,34.77,26.37,67.41,6.37,471.35,0.587,0.414,28.99,22.23,5699.52,0.726,groundnut
34.14,45.87,28.69,21.59,64.47,6.1,1183.82,0.575,0.715,21.37,122.08,4490.69,1.0,soybean
5.56,38.98,38.2,30.45,62.64,5.72,533.02,0.562,0.436,29.79,70.51,6464.15,0.714,groundnut
123.29,57.74,56.93,27.27,74.03,6.3,692.99,0.708,0.448,26.71,139.69,500.0,0.709,sugarcane
91.69,64.09,47.35,22.63,84.76,6.51,1216.9,0.635,0.693,23.55,91.05,500.0,0.848,sugarcane
88.7,21.17,51.89,21.34,80.26,5.98,675.41,0.671,0.508,18.87,49.31,1663.04,0.724,tomato
97.79,40.26,27.44,22.17,81.9,5.85,830.63,0.725,0.589,25.75,70.02,2213.22,0.871,rice
40.38,44.58,35.67,22.08,51.66,7.13,579.33,0.54,0.5,18.57,0.0,6623.86,0.733,chickpea
125.84,47.04,41.36,26.2,64.36,6.68,770.24,0.625,0.544,22.38,103.96,8174.3,0.613,cotton
43.79,48.35,53.7,22.28,71.04,7.05,713.21,0.482,0.522,20.77,23.83,2627.07,0.802,wheat
58.64,33.83,32.09,22.03,32.22,6.72,643.82,0.562,0.367,25.33,58.15,5075.09,0.783,groundnut
65.04,37.93,42.62,22.4,62.35,6.62,622.7,0.627,0.42,22.49,62.24,1926.4,0.775,tomato
62.93,53.69,10.07,17.6,61.11,7.32,581.91,0.366,0.365,18.85,83.91,5631.03,0.712,groundnut
99.15,47.77,24.84,25.98,76.25,5.9,1946.47,0.768,0.75,26.84,212.74,2406.11,1.0,rice
93.09,19.94,27.64,22.94,70.73,6.01,910.63,0.674,0.618,21.88,81.18,2279.64,0.718,maize
74.03,42.98,37.91,25.97,85.08,5.57,601.26,0.591,0.578,27.18,15.06,1706.41,0.873,tomato
109.73,62.38,50.14,25.03,77.5,4.86,686.44,0.783,0.583,24.4,81.27,2388.94,0.802,tomato
62.37,51.84,24.46,16.57,61.52,7.29,1036.46,0.467,0.615,15.4,34.73,1908.16,0.884,maize
69.2,11.79,61.33,31.75,58.83,7.03,693.68,0.545,0.4,34.2,8.01,8807.53,0.932,cotton
54.68,43.57,24.86,22.25,51.73,6.09,495.06,0.605,0.397,27.0,25.6,6147.94,0.66,chickpea
106.85,31.87,29.1,25.54,70.63,7.19,1372.12,0.643,0.75,22.41,181.43,2045.06,0.96,rice
32.45,48.05,43.68,21.26,56.18,6.46,395.23,0.521,0.328,21.88,115.07,5694.85,0.652,groundnut
53.8,46.61,38.88,20.47,50.3,5.53,858.47,0.457,0.541,19.68,106.48,5041.79,0.767,soybean
58.28,51.12,46.86,26.43,52.46,6.54,625.72,0.61,0.504,27.17,113.97,2052.75,0.798,maize
52.23,51.25,26.64,22.72,57.94,4.57,510.68,0.574,0.445,22.07,99.16,2539.72,0.797,tomato
85.57,49.58,51.1,25.69,71.79,5.89,1385.94,0.57,0.677,25.86,159.04,2290.82,0.91,rice
49.59,34.69,20.02,26.03,55.71,6.47,368.54,0.648,0.383,28.29,20.56,6684.42,0.703,groundnut
105.22,51.89,51.72,16.71,62.95,6.12,634.18,0.601,0.522,16.44,70.61,4882.3,0.79,soybean
42.12,56.31,41.62,23.28,35.46,7.34,501.64,0.57,0.395,23.26,72.38,4523.03,0.751,chickpea
125.42,39.91,45.83,37.11,85.54,6.49,1086.45,0.69,0.724,35.94,174.46,2254.37,0.766,rice
36.08,54.18,18.12,21.7,64.97,6.69,426.17,0.428,0.415,22.22,44.85,6288.59,0.671,chickpea
44.55,33.83,31.21,20.93,47.23,5.75,565.79,0.398,0.423,20.68,81.29,6059.53,0.786,groundnut
57.37,46.29,40.91,27.9,59.61,6.59,527.24,0.508,0.452,27.36,42.33,6449.04,0.926,groundnut
82.47,27.06,47.06,24.31,47.39,6.15,636.58,0.565,0.479,24.33,50.95,2767.73,0.686,wheat
64.14,26.87,43.3,21.13,67.07,5.09,722.82,0.527,0.61,20.8,89.6,2101.49,0.757,potato
81.87,71.85,47.98,24.12,55.83,6.22,995.4,0.637,0.615,24.53,108.28,5007.47,0.84,soybean
94.57,27.59,37.45,21.92,59.67,7.27,713.91,0.565,0.519,20.16,46.91,2249.34,0.769,wheat
97.85,54.99,29.02,19.96,49.65,6.83,786.47,0.596,0.435,20.79,57.47,2736.02,0.967,wheat
79.12,31.82,24.08,16.99,37.57,7.03,475.45,0.462,0.368,15.28,61.57,5059.28,0.717,chickpea
66.84,45.1,36.25,30.14,47.8,6.3,731.95,0.549,0.45,29.5,137.92,5159.6,0.712,soybean
68.12,11.13,45.37,29.25,52.8,6.82,544.74,0.572,0.311,31.6,54.5,5325.55,0.813,cotton
95.01,23.53,38.29,25.78,42.17,7.58,830.71,0.662,0.47,23.21,55.73,8160.28,0.684,cotton
80.17,25.04,39.62,24.95,71.55,5.13,621.08,0.633,0.464,26.15,34.5,2552.03,0.884,tomato
145.47,42.04,55.06,23.54,87.55,5.81,1312.58,0.916,0.716,23.42,174.88,500.0,0.597,sugarcane
62.78,68.16,62.62,15.11,90.74,5.78,601.81,0.555,0.566,17.83,131.7,1916.42,0.772,potato
82.5,27.7,30.34,17.64,64.7,7.27,461.35,0.564,0.395,15.88,51.24,2568.86,0.514,wheat
36.63,58.85,33.14,26.51,55.13,7.13,497.09,0.554,0.415,24.19,42.96,5646.36,0.898,groundnut
5.0,44.63,47.82,27.79,57.92,6.78,344.28,0.487,0.318,29.63,58.48,6429.31,0.925,groundnut
88.83,41.72,22.03,19.35,72.66,6.14,955.86,0.597,0.631,20.79,111.92,2472.53,0.83,maize
121.59,34.18,23.03,28.9,66.58,6.55,571.28,0.69,0.501,28.47,85.02,7453.91,0.561,cotton
114.64,66.09,30.11,23.99,58.44,6.87,543.27,0.778,0.413,22.92,32.36,2669.72,0.66,maize
94.58,42.35,54.53,31.9,61.33,7.13,549.73,0.633,0.457,32.37,70.54,5991.22,0.63,cotton
37.72,66.64,60.38,25.98,57.17,6.09,394.75,0.536,0.443,24.52,36.49,7319.27,0.622,chickpea
99.91,32.21,31.04,14.74,57.63,4.72,429.63,0.539,0.256,19.31,11.93,2574.17,0.907,wheat
